id,Level 1,Level 2,Fuel Type,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2020,valid_from,valid_to
2020_180,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Aviation Gasoline,8.31,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_181,Fuels,,Petroleum Products,gallon,gallon,g CH4,Aviation Gasoline,0.36,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_182,Fuels,,Petroleum Products,gallon,gallon,g N2O,Aviation Gasoline,0.07,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_183,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Butane,0.103,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_184,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Butane,64.77,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_185,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Butane,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_186,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Butane,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_187,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Butane,6.67,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_188,Fuels,,Petroleum Products,gallon,gallon,g CH4,Butane,0.31,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_189,Fuels,,Petroleum Products,gallon,gallon,g N2O,Butane,0.06,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_190,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Butylene,0.105,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_191,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Butylene,68.72,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_192,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Butylene,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_193,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Butylene,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_194,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Butylene,7.22,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_195,Fuels,,Petroleum Products,gallon,gallon,g CH4,Butylene,0.32,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_196,Fuels,,Petroleum Products,gallon,gallon,g N2O,Butylene,0.06,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_197,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Crude Oil,0.138,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_198,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Crude Oil,74.54,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_199,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Crude Oil,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_200,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Crude Oil,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_201,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Crude Oil,10.29,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_202,Fuels,,Petroleum Products,gallon,gallon,g CH4,Crude Oil,0.41,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_203,Fuels,,Petroleum Products,gallon,gallon,g N2O,Crude Oil,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_204,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 1,0.139,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_205,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 1,73.25,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_206,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 1,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_207,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 1,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_208,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 1,10.18,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_209,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 1,0.42,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_210,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 1,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_211,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 2,0.138,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_212,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 2,73.96,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_213,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 2,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_214,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 2,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_215,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 2,10.21,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_216,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 2,0.41,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_217,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 2,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_218,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 4,0.146,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_219,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 4,75.04,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_220,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 4,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_221,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 4,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_222,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 4,10.96,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_223,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 4,0.44,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_224,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 4,0.09,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_225,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Ethane,0.068,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_226,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Ethane,59.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_227,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Ethane,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_228,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Ethane,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_229,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Ethane,4.05,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_230,Fuels,,Petroleum Products,gallon,gallon,g CH4,Ethane,0.2,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_231,Fuels,,Petroleum Products,gallon,gallon,g N2O,Ethane,0.04,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_232,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Ethylene,0.058,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_233,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Ethylene,65.96,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_234,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Ethylene,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_235,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Ethylene,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_236,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Ethylene,3.83,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_237,Fuels,,Petroleum Products,gallon,gallon,g CH4,Ethylene,0.17,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_238,Fuels,,Petroleum Products,gallon,gallon,g N2O,Ethylene,0.03,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_239,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Heavy Gas Oils,0.148,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_240,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Heavy Gas Oils,74.92,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_241,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Heavy Gas Oils,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_242,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Heavy Gas Oils,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_243,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Heavy Gas Oils,11.09,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_244,Fuels,,Petroleum Products,gallon,gallon,g CH4,Heavy Gas Oils,0.44,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_245,Fuels,,Petroleum Products,gallon,gallon,g N2O,Heavy Gas Oils,0.09,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_246,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Isobutane,0.099,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_247,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Isobutane,64.94,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_248,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Isobutane,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_249,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Isobutane,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_250,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Isobutane,6.43,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_251,Fuels,,Petroleum Products,gallon,gallon,g CH4,Isobutane,0.3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_252,Fuels,,Petroleum Products,gallon,gallon,g N2O,Isobutane,0.06,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_253,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Isobutylene,0.103,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_254,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Isobutylene,68.86,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_255,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Isobutylene,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_256,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Isobutylene,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_257,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Isobutylene,7.09,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_258,Fuels,,Petroleum Products,gallon,gallon,g CH4,Isobutylene,0.31,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_259,Fuels,,Petroleum Products,gallon,gallon,g N2O,Isobutylene,0.06,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_260,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Kerosene,0.135,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_261,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Kerosene,75.2,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_262,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Kerosene,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_263,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Kerosene,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_264,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Kerosene,10.15,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_265,Fuels,,Petroleum Products,gallon,gallon,g CH4,Kerosene,0.41,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_266,Fuels,,Petroleum Products,gallon,gallon,g N2O,Kerosene,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_267,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Kerosene-Type Jet Fuel,0.135,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_268,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Kerosene-Type Jet Fuel,72.22,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_269,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Kerosene-Type Jet Fuel,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_270,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Kerosene-Type Jet Fuel,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_271,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Kerosene-Type Jet Fuel,9.75,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_272,Fuels,,Petroleum Products,gallon,gallon,g CH4,Kerosene-Type Jet Fuel,0.41,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_273,Fuels,,Petroleum Products,gallon,gallon,g N2O,Kerosene-Type Jet Fuel,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_274,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Liquefied Petroleum Gases (LPG),0.092,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_275,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Liquefied Petroleum Gases (LPG),61.71,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_276,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Liquefied Petroleum Gases (LPG),3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_277,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Liquefied Petroleum Gases (LPG),0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_278,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Liquefied Petroleum Gases (LPG),5.68,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_279,Fuels,,Petroleum Products,gallon,gallon,g CH4,Liquefied Petroleum Gases (LPG),0.28,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_280,Fuels,,Petroleum Products,gallon,gallon,g N2O,Liquefied Petroleum Gases (LPG),0.06,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_281,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Lubricants,0.144,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_282,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Lubricants,74.27,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_283,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Lubricants,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_284,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Lubricants,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_285,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Lubricants,10.69,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_286,Fuels,,Petroleum Products,gallon,gallon,g CH4,Lubricants,0.43,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_287,Fuels,,Petroleum Products,gallon,gallon,g N2O,Lubricants,0.09,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_288,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Motor Gasoline,0.125,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_289,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Motor Gasoline,70.22,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_290,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Motor Gasoline,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_291,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Motor Gasoline,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_292,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Motor Gasoline,8.78,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_293,Fuels,,Petroleum Products,gallon,gallon,g CH4,Motor Gasoline,0.38,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_294,Fuels,,Petroleum Products,gallon,gallon,g N2O,Motor Gasoline,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_295,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Naphtha (<401 deg F),0.125,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_296,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Naphtha (<401 deg F),68.02,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_297,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Naphtha (<401 deg F),3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_298,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Naphtha (<401 deg F),0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_299,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Naphtha (<401 deg F),8.5,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_300,Fuels,,Petroleum Products,gallon,gallon,g CH4,Naphtha (<401 deg F),0.38,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_301,Fuels,,Petroleum Products,gallon,gallon,g N2O,Naphtha (<401 deg F),0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_302,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Natural Gasoline,0.11,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_303,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Natural Gasoline,66.88,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_304,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Natural Gasoline,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_305,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Natural Gasoline,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_306,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Natural Gasoline,7.36,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_307,Fuels,,Petroleum Products,gallon,gallon,g CH4,Natural Gasoline,0.33,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_308,Fuels,,Petroleum Products,gallon,gallon,g N2O,Natural Gasoline,0.07,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_309,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Other Oil (>401 deg F),0.139,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_310,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Other Oil (>401 deg F),76.22,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_311,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Other Oil (>401 deg F),3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_312,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Other Oil (>401 deg F),0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_313,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Other Oil (>401 deg F),10.59,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_314,Fuels,,Petroleum Products,gallon,gallon,g CH4,Other Oil (>401 deg F),0.42,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_315,Fuels,,Petroleum Products,gallon,gallon,g N2O,Other Oil (>401 deg F),0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_316,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Pentanes Plus,0.11,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_317,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Pentanes Plus,70.02,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_318,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Pentanes Plus,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_319,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Pentanes Plus,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_320,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Pentanes Plus,7.7,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_321,Fuels,,Petroleum Products,gallon,gallon,g CH4,Pentanes Plus,0.33,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_322,Fuels,,Petroleum Products,gallon,gallon,g N2O,Pentanes Plus,0.07,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_323,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Petrochemical Feedstocks,0.125,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_324,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Petrochemical Feedstocks,71.02,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_325,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Petrochemical Feedstocks,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_326,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Petrochemical Feedstocks,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_327,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Petrochemical Feedstocks,8.88,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_328,Fuels,,Petroleum Products,gallon,gallon,g CH4,Petrochemical Feedstocks,0.38,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_329,Fuels,,Petroleum Products,gallon,gallon,g N2O,Petrochemical Feedstocks,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_330,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Petroleum Coke,0.143,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_331,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Petroleum Coke,102.41,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_332,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Petroleum Coke,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_333,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Petroleum Coke,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_334,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Petroleum Coke,14.64,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_335,Fuels,,Petroleum Products,gallon,gallon,g CH4,Petroleum Coke,0.43,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_336,Fuels,,Petroleum Products,gallon,gallon,g N2O,Petroleum Coke,0.09,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_337,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Propane,0.091,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_338,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Propane,62.87,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_339,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Propane,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_340,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Propane,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_341,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Propane,5.72,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_342,Fuels,,Petroleum Products,gallon,gallon,g CH4,Propane,0.27,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_343,Fuels,,Petroleum Products,gallon,gallon,g N2O,Propane,0.05,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_344,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Propylene,0.091,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_345,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Propylene,67.77,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_346,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Propylene,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_347,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Propylene,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_348,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Propylene,6.17,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_349,Fuels,,Petroleum Products,gallon,gallon,g CH4,Propylene,0.27,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_350,Fuels,,Petroleum Products,gallon,gallon,g N2O,Propylene,0.05,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_351,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Residual Fuel Oil No. 5,0.14,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_352,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Residual Fuel Oil No. 5,72.93,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_353,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Residual Fuel Oil No. 5,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_354,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Residual Fuel Oil No. 5,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_355,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Residual Fuel Oil No. 5,10.21,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_356,Fuels,,Petroleum Products,gallon,gallon,g CH4,Residual Fuel Oil No. 5,0.42,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_357,Fuels,,Petroleum Products,gallon,gallon,g N2O,Residual Fuel Oil No. 5,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_358,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Residual Fuel Oil No. 6,0.15,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_359,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Residual Fuel Oil No. 6,75.1,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_360,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Residual Fuel Oil No. 6,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_361,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Residual Fuel Oil No. 6,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_362,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Residual Fuel Oil No. 6,11.27,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_363,Fuels,,Petroleum Products,gallon,gallon,g CH4,Residual Fuel Oil No. 6,0.45,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_364,Fuels,,Petroleum Products,gallon,gallon,g N2O,Residual Fuel Oil No. 6,0.09,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_365,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Special Naphtha,0.125,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_366,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Special Naphtha,72.34,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_367,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Special Naphtha,3,2020-01-01 00:00:00,2020-12-31 23:59:59
